[2015-01-16T00:04:25]	3936.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:25]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:25]	3936.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:29]	3978.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:29]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:29]	3978.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:33]	3891.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:33]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:33]	3891.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:37]	3973.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:37]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:37]	3973.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:41]	3919.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:41]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:41]	3919.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:45]	3882.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:45]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:45]	3882.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:49]	3848.000000	ms	cpu	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:49]	0.000000	ms	gc	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:49]	3848.000000	ms	total	fibo	Pycket	ShootoutBenchmarks	42	0	1
[2015-01-16T00:04:53]	2872.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:53]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:53]	2872.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:56]	2846.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:56]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:56]	2846.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:59]	2861.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:59]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:04:59]	2861.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:02]	2798.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:02]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:02]	2798.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:05]	2906.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:05]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:05]	2906.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:08]	2832.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:08]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:08]	2832.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:11]	2852.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:11]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:11]	2852.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:14]	2818.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:14]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:14]	2818.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:17]	2790.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:17]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:17]	2790.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:20]	2840.000000	ms	cpu	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:20]	0.000000	ms	gc	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:20]	2840.000000	ms	total	binarytrees-generic	PycketCallgraph	ShootoutBenchmarks	17	0	1
[2015-01-16T00:05:22]	1660.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:22]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:22]	1660.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:25]	1637.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:25]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:25]	1637.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:27]	1585.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:27]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:27]	1585.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:29]	1543.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:29]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:29]	1543.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:31]	1582.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:31]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:31]	1582.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:33]	1568.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:33]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:33]	1568.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:36]	1603.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:36]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:36]	1603.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:38]	1639.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:38]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:38]	1639.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:40]	1625.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:40]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:40]	1625.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:42]	1571.000000	ms	cpu	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:42]	0.000000	ms	gc	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:42]	1571.000000	ms	total	sumcol	Pycket	ShootoutBenchmarks	sumcol-20000	0	1
[2015-01-16T00:05:46]	2360.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:46]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:46]	2360.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:48]	2193.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:48]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:48]	2193.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:51]	2257.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:51]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:51]	2257.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:53]	2148.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:53]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:53]	2148.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:55]	2237.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:55]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:55]	2237.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:58]	2185.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:58]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:05:58]	2185.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:00]	2197.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:00]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:00]	2197.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:02]	2157.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:02]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:02]	2157.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:05]	2190.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:05]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:05]	2190.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:07]	2226.000000	ms	cpu	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:07]	0.000000	ms	gc	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:07]	2226.000000	ms	total	lists	PycketCallgraph	ShootoutBenchmarks	2000	0	1
[2015-01-16T00:06:11]	3374.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:11]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:11]	3374.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:14]	3500.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:14]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:14]	3500.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:18]	3446.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:18]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:18]	3446.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:21]	3441.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:21]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:21]	3441.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:25]	3551.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:25]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:25]	3551.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:29]	3496.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:29]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:29]	3496.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:32]	3445.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:32]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:32]	3445.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:36]	3548.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:36]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:36]	3548.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:39]	3312.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:39]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:39]	3312.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:43]	3480.000000	ms	cpu	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:43]	0.000000	ms	gc	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:43]	3480.000000	ms	total	fibo	PycketCallgraph	ShootoutBenchmarks	42	0	1
[2015-01-16T00:06:45]	1079.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:45]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:45]	1079.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:46]	1099.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:46]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:46]	1099.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:47]	1091.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:47]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:47]	1091.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:48]	1083.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:48]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:48]	1083.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:50]	1077.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:50]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:50]	1077.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:51]	1076.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:51]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:51]	1076.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:52]	1113.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:52]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:52]	1113.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:53]	1105.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:53]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:53]	1105.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:55]	1105.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:55]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:55]	1105.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:56]	1049.000000	ms	cpu	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:56]	0.000000	ms	gc	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:06:56]	1049.000000	ms	total	fannkuch-redux-generic	PycketCallgraph	ShootoutBenchmarks	10	0	1
[2015-01-16T00:07:00]	3390.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:00]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:00]	3390.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:03]	3118.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:03]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:03]	3118.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:07]	3200.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:07]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:07]	3200.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:10]	3018.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:10]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:10]	3018.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:13]	3123.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:13]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:13]	3123.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:16]	3082.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:16]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:16]	3082.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:19]	3115.000000	ms	cpu	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:19]	0.000000	ms	gc	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
[2015-01-16T00:07:19]	3115.000000	ms	total	partialsums	PycketSixState	ShootoutBenchmarks	15000000	0	1
